StatisticCrimeGroup,Cluster,Quarter,TikimSum,norm
קבוצת כל השאר,4.0,2021-Q2,151,5.7092424207368335
קבוצת כל השאר,4.0,2021-Q3,113,4.272479427438823
קבוצת כל השאר,4.0,2021-Q4,109,4.121241217617979
קבוצת כל השאר,4.0,2022-Q1,143,5.406766001095146
קבוצת כל השאר,4.0,2022-Q2,134,5.0664800289982495
קבוצת כל השאר,4.0,2022-Q3,124,4.688384504446141
קבוצת כל השאר,4.0,2022-Q4,142,5.368956448639936
קבוצת כל השאר,4.0,2023-Q1,133,5.028670476543039
קבוצת כל השאר,5.0,2018-Q1,468,77.9939844057287
קבוצת כל השאר,5.0,2018-Q2,581,96.82586525582985
קבוצת כל השאר,5.0,2018-Q3,493,82.16032972654754
קבוצת כל השאר,5.0,2018-Q4,505,84.16017548054059
קבוצת כל השאר,5.0,2019-Q1,580,96.6592114429971
קבוצת כל השאר,5.0,2019-Q2,597,99.49232626115392
קבוצת כל השאר,5.0,2019-Q3,590,98.32574957132464
קבוצת כל השאר,5.0,2019-Q4,563,93.82609662484029
קבוצת כל השאר,5.0,2020-Q1,583,97.15917288149537
קבוצת כל השאר,5.0,2020-Q2,567,94.49271187617131
קבוצת כל השאר,5.0,2020-Q3,540,89.99305892968695
קבוצת כל השאר,5.0,2020-Q4,607,101.15886438948145
קבוצת כל השאר,5.0,2021-Q1,574,95.65928856600058
קבוצת כל השאר,5.0,2021-Q2,675,112.4913236621087
קבוצת כל השאר,5.0,2021-Q3,594,98.99236482265566
קבוצת כל השאר,5.0,2021-Q4,701,116.8243227957603
קבוצת כל השאר,5.0,2022-Q1,672,111.99136222361044
קבוצת כל השאר,5.0,2022-Q2,694,115.65774610593101
קבוצת כל השאר,5.0,2022-Q3,564,93.99275043767305
קבוצת כל השאר,5.0,2022-Q4,622,103.65867158197275
קבוצת כל השאר,5.0,2023-Q1,698,116.32436135726203
קבוצת כל השאר,6.0,2018-Q1,217,15.883287188069586
קבוצת כל השאר,6.0,2018-Q2,182,13.321466673864814
קבוצת כל השאר,6.0,2018-Q3,140,10.247282056819088
קבוצת כל השאר,6.0,2018-Q4,128,9.368943594806023
קבוצת כל השאר,6.0,2019-Q1,151,11.05242564699773
קבוצת כל השאר,6.0,2019-Q2,182,13.321466673864814
קבוצת כל השאר,6.0,2019-Q3,221,16.176066675407274
קבוצת כל השאר,6.0,2019-Q4,195,14.2730000077123
קבוצת כל השאר,6.0,2020-Q1,205,15.00494872605652
קבוצת כל השאר,6.0,2020-Q2,176,12.882297442858281
קבוצת כל השאר,6.0,2020-Q3,150,10.979230775163309
קבוצת כל השאר,6.0,2020-Q4,144,10.540061544156776
קבוצת כל השאר,6.0,2021-Q1,183,13.394661545699236
קבוצת כל השאר,6.0,2021-Q2,254,18.5914974459432
קבוצת כל השאר,6.0,2021-Q3,126,9.222553851137178
קבוצת כל השאר,6.0,2021-Q4,219,16.02967693173843
קבוצת כל השאר,6.0,2022-Q1,163,11.930764109010795
קבוצת כל השאר,6.0,2022-Q2,189,13.833830776705769
קבוצת כל השאר,6.0,2022-Q3,206,15.078143597890943
קבוצת כל השאר,6.0,2022-Q4,218,15.956482059904008
קבוצת כל השאר,6.0,2023-Q1,194,14.19980513587788
קבוצת כל השאר,7.0,2018-Q1,318,61.92019311600071
קבוצת כל השאר,7.0,2018-Q2,386,75.16098912822727
קבוצת כל השאר,7.0,2018-Q3,365,71.07191977151025
קבוצת כל השאר,7.0,2018-Q4,383,74.57683636298198
קבוצת כל השאר,7.0,2019-Q1,405,78.86062330811411
קבוצת כל השאר,7.0,2019-Q2,337,65.61982729588755
קבוצת כל השאר,7.0,2019-Q3,366,71.26663735992534
קבוצת כל השאר,7.0,2019-Q4,375,73.01909565566122
קבוצת כל השאר,7.0,2020-Q1,310,60.362452408679935
קבוצת כל השאר,7.0,2020-Q2,362,70.48776700626496
קבוצת כל השאר,7.0,2020-Q3,410,79.8342112501896
קבוצת כל השאר,7.0,2020-Q4,362,70.48776700626496
קבוצת כל השאר,7.0,2021-Q1,309,60.16773482026484
קבוצת כל השאר,7.0,2021-Q2,483,94.04859520449165
קבוצת כל השאר,7.0,2021-Q3,350,68.1511559452838
קבוצת כל השאר,7.0,2021-Q4,435,84.70215096056701
קבוצת כל השאר,7.0,2022-Q1,361,70.29304941784986
קבוצת כל השאר,7.0,2022-Q2,403,78.47118813128391
קבוצת כל השאר,7.0,2022-Q3,324,63.08849864649129
קבוצת כל השאר,7.0,2022-Q4,398,77.49760018920843
קבוצת כל השאר,7.0,2023-Q1,450,87.62291478679346
קבוצת כל השאר,8.0,2018-Q1,335,48.43642750823288
קבוצת כל השאר,8.0,2018-Q2,341,49.303945612857945
קבוצת כל השאר,8.0,2018-Q3,333,48.147254806691194
קבוצת כל השאר,8.0,2018-Q4,341,49.303945612857945
קבוצת כל השאר,8.0,2019-Q1,352,50.89439547133723
קבוצת כל השאר,8.0,2019-Q2,355,51.32815452364977
קבוצת כל השאר,8.0,2019-Q3,313,45.255527791274304
קבוצת כל השאר,8.0,2019-Q4,311,44.966355089732616
קבוצת כל השאר,8.0,2020-Q1,244,35.27906958808604
קבוצת כל השאר,8.0,2020-Q2,310,44.82176873896177
קבוצת כל השאר,8.0,2020-Q3,353,51.03898182210808
קבוצת כל השאר,8.0,2020-Q4,303,43.80966428356586
קבוצת כל השאר,8.0,2021-Q1,280,40.48417821583644
קבוצת כל השאר,8.0,2021-Q2,396,57.25619490525439
קבוצת כל השאר,8.0,2021-Q3,396,57.25619490525439
קבוצת כל השאר,8.0,2021-Q4,392,56.677849502171014
קבוצת כל השאר,8.0,2022-Q1,390,56.38867680062933
קבוצת כל השאר,8.0,2022-Q2,459,66.36513500381758
קבוצת כל השאר,8.0,2022-Q3,411,59.424990166817054
קבוצת כל השאר,8.0,2022-Q4,422,61.01544002529634
קבוצת כל השאר,8.0,2023-Q1,329,47.56890940360781
קבוצת כל השאר,9.0,2018-Q1,73,3.3325723863656815
קבוצת כל השאר,9.0,2018-Q2,96,4.3825609464534985
קבוצת כל השאר,9.0,2018-Q3,66,3.0130106506867804
קבוצת כל השאר,9.0,2018-Q4,64,2.921707297635666
קבוצת כל השאר,9.0,2019-Q1,64,2.921707297635666
קבוצת כל השאר,9.0,2019-Q2,68,3.104314003737895
קבוצת כל השאר,9.0,2019-Q3,53,2.419538855854536
קבוצת כל השאר,9.0,2019-Q4,24,1.0956402366133746
קבוצת כל השאר,9.0,2020-Q1,33,1.5065053253433902
קבוצת כל השאר,9.0,2020-Q2,53,2.419538855854536
קבוצת כל השאר,9.0,2020-Q3,57,2.602145561956765
קבוצת כל השאר,9.0,2020-Q4,55,2.5108422089056504
קבוצת כל השאר,9.0,2021-Q1,64,2.921707297635666
קבוצת כל השאר,9.0,2021-Q2,54,2.465190532380093
קבוצת כל השאר,9.0,2021-Q3,65,2.967358974161223
קבוצת כל השאר,9.0,2021-Q4,41,1.8717187375478486
קבוצת כל השאר,9.0,2022-Q1,50,2.282583826277864
קבוצת כל השאר,9.0,2022-Q2,76,3.4695274159423533
קבוצת כל השאר,9.0,2022-Q3,71,3.241269033314567
קבוצת כל השאר,9.0,2022-Q4,76,3.4695274159423533
קבוצת כל השאר,9.0,2023-Q1,64,2.921707297635666
קבוצת כל השאר,10.0,2018-Q1,16,0.051662129263295366
קבוצת כל השאר,10.0,2018-Q2,2,0.006457766157911921
קבוצת כל השאר,10.0,2018-Q3,2,0.006457766157911921
קבוצת כל השאר,10.0,2018-Q4,1,0.0032288830789559604
קבוצת כל השאר,10.0,2019-Q1,3,0.009686649236867882
קבוצת כל השאר,10.0,2019-Q2,3,0.009686649236867882
קבוצת כל השאר,10.0,2019-Q3,5,0.0161444153947798
קבוצת כל השאר,10.0,2019-Q4,1,0.0032288830789559604
קבוצת כל השאר,10.0,2020-Q1,3,0.009686649236867882
קבוצת כל השאר,10.0,2020-Q2,2,0.006457766157911921
קבוצת כל השאר,10.0,2020-Q3,4,0.012915532315823841
קבוצת כל השאר,10.0,2020-Q4,3,0.009686649236867882
קבוצת כל השאר,10.0,2021-Q1,9,0.029059947710603645
קבוצת כל השאר,10.0,2021-Q2,3,0.009686649236867882
קבוצת כל השאר,10.0,2021-Q3,9,0.029059947710603645
קבוצת כל השאר,10.0,2021-Q4,6,0.019373298473735763
קבוצת כל השאר,10.0,2022-Q1,1,0.0032288830789559604
קבוצת כל השאר,10.0,2022-Q2,3,0.009686649236867882
קבוצת כל השאר,10.0,2022-Q3,5,0.0161444153947798
קבוצת כל השאר,10.0,2022-Q4,4,0.012915532315823841
קבוצת כל השאר,10.0,2023-Q1,3,0.009686649236867882
שאר עבירות,1.0,2018-Q1,1,0.042894529151209934
שאר עבירות,1.0,2018-Q2,1,0.042894529151209934
שאר עבירות,1.0,2018-Q3,1,0.042894529151209934
שאר עבירות,1.0,2019-Q1,1,0.042894529151209934
שאר עבירות,1.0,2019-Q3,1,0.042894529151209934
שאר עבירות,1.0,2020-Q4,1,0.042894529151209934
שאר עבירות,1.0,2021-Q1,1,0.042894529151209934
שאר עבירות,1.0,2021-Q4,1,0.042894529151209934
שאר עבירות,1.0,2022-Q1,2,0.08578905830241987
שאר עבירות,2.0,2018-Q1,2,0.41991161703801394
שאר עבירות,2.0,2018-Q2,1,0.20995580851900697
שאר עבירות,2.0,2018-Q3,6,1.2597348511140418
שאר עבירות,2.0,2018-Q4,1,0.20995580851900697
שאר עבירות,2.0,2019-Q1,1,0.20995580851900697
שאר עבירות,2.0,2019-Q2,6,1.2597348511140418
שאר עבירות,2.0,2019-Q3,7,1.4696906596330488
שאר עבירות,2.0,2019-Q4,6,1.2597348511140418
שאר עבירות,2.0,2020-Q1,4,0.8398232340760279
שאר עבירות,2.0,2020-Q2,8,1.6796464681520558
שאר עבירות,2.0,2020-Q3,7,1.4696906596330488
שאר עבירות,2.0,2020-Q4,12,2.5194697022280836
שאר עבירות,2.0,2021-Q1,2,0.41991161703801394
שאר עבירות,2.0,2021-Q2,2,0.41991161703801394
שאר עבירות,2.0,2021-Q3,2,0.41991161703801394
שאר עבירות,2.0,2021-Q4,2,0.41991161703801394
שאר עבירות,2.0,2022-Q1,5,1.0497790425950349
שאר עבירות,2.0,2022-Q2,1,0.20995580851900697
שאר עבירות,2.0,2022-Q4,4,0.8398232340760279
שאר עבירות,3.0,2018-Q1,1,0.08130692641694238
שאר עבירות,3.0,2018-Q3,2,0.16261385283388477
שאר עבירות,3.0,2018-Q4,2,0.16261385283388477
שאר עבירות,3.0,2019-Q1,1,0.08130692641694238
שאר עבירות,3.0,2019-Q4,1,0.08130692641694238
שאר עבירות,3.0,2020-Q4,2,0.16261385283388477
שאר עבירות,3.0,2022-Q1,3,0.24392077925082717
שאר עבירות,3.0,2022-Q2,1,0.08130692641694238
שאר עבירות,4.0,2018-Q2,1,0.03780955245521082
שאר עבירות,4.0,2018-Q3,2,0.07561910491042163
שאר עבירות,4.0,2018-Q4,2,0.07561910491042163
שאר עבירות,4.0,2019-Q4,2,0.07561910491042163
שאר עבירות,4.0,2020-Q2,1,0.03780955245521082
שאר עבירות,4.0,2021-Q4,1,0.03780955245521082
שאר עבירות,4.0,2022-Q2,1,0.03780955245521082
שאר עבירות,4.0,2022-Q4,2,0.07561910491042163
שאר עבירות,5.0,2018-Q1,1,0.16665381283275363
שאר עבירות,5.0,2018-Q2,5,0.8332690641637681
שאר עבירות,5.0,2018-Q3,8,1.333230502662029
שאר עבירות,5.0,2018-Q4,1,0.16665381283275363
שאר עבירות,5.0,2019-Q1,3,0.4999614384982609
שאר עבירות,5.0,2019-Q2,2,0.33330762566550726
שאר עבירות,5.0,2019-Q3,2,0.33330762566550726
שאר עבירות,5.0,2019-Q4,5,0.8332690641637681
שאר עבירות,5.0,2020-Q2,1,0.16665381283275363
שאר עבירות,5.0,2020-Q3,3,0.4999614384982609
שאר עבירות,5.0,2020-Q4,4,0.6666152513310145
שאר עבירות,5.0,2021-Q1,3,0.4999614384982609
שאר עבירות,5.0,2021-Q2,4,0.6666152513310145
שאר עבירות,5.0,2021-Q4,2,0.33330762566550726
שאר עבירות,5.0,2022-Q1,1,0.16665381283275363
שאר עבירות,5.0,2022-Q3,4,0.6666152513310145
שאר עבירות,5.0,2022-Q4,1,0.16665381283275363
שאר עבירות,5.0,2023-Q1,1,0.16665381283275363
שאר עבירות,6.0,2018-Q1,2,0.1463897436688441
שאר עבירות,6.0,2018-Q2,2,0.1463897436688441
שאר עבירות,6.0,2018-Q3,1,0.07319487183442205
שאר עבירות,6.0,2019-Q1,1,0.07319487183442205
שאר עבירות,6.0,2019-Q3,3,0.21958461550326616
שאר עבירות,6.0,2019-Q4,1,0.07319487183442205
שאר עבירות,6.0,2020-Q1,3,0.21958461550326616
שאר עבירות,6.0,2020-Q2,1,0.07319487183442205
שאר עבירות,6.0,2021-Q1,3,0.21958461550326616
שאר עבירות,6.0,2021-Q2,2,0.1463897436688441
שאר עבירות,6.0,2021-Q3,3,0.21958461550326616
שאר עבירות,6.0,2021-Q4,2,0.1463897436688441
שאר עבירות,6.0,2022-Q1,3,0.21958461550326616
שאר עבירות,6.0,2022-Q3,2,0.1463897436688441
שאר עבירות,6.0,2022-Q4,2,0.1463897436688441
שאר עבירות,7.0,2018-Q1,5,0.9735879420754828
שאר עבירות,7.0,2018-Q2,2,0.38943517683019313
שאר עבירות,7.0,2019-Q4,1,0.19471758841509657
שאר עבירות,7.0,2020-Q2,1,0.19471758841509657
שאר עבירות,7.0,2020-Q3,1,0.19471758841509657
שאר עבירות,7.0,2021-Q2,1,0.19471758841509657
שאר עבירות,7.0,2021-Q3,2,0.38943517683019313
שאר עבירות,7.0,2021-Q4,2,0.38943517683019313
שאר עבירות,7.0,2022-Q1,1,0.19471758841509657
שאר עבירות,7.0,2022-Q3,1,0.19471758841509657
שאר עבירות,7.0,2022-Q4,1,0.19471758841509657
שאר עבירות,7.0,2023-Q1,4,0.7788703536603863
שאר עבירות,8.0,2018-Q1,1,0.14458635077084442
שאר עבירות,8.0,2018-Q2,5,0.7229317538542221
שאר עבירות,8.0,2018-Q3,1,0.14458635077084442
שאר עבירות,8.0,2019-Q2,1,0.14458635077084442
שאר עבירות,8.0,2019-Q4,1,0.14458635077084442
שאר עבירות,8.0,2020-Q3,1,0.14458635077084442
שאר עבירות,8.0,2020-Q4,2,0.28917270154168884
שאר עבירות,8.0,2021-Q2,2,0.28917270154168884
שאר עבירות,8.0,2021-Q3,1,0.14458635077084442
שאר עבירות,8.0,2022-Q3,2,0.28917270154168884
שאר עבירות,8.0,2022-Q4,1,0.14458635077084442
שאר עבירות,8.0,2023-Q1,1,0.14458635077084442
שאר עבירות,9.0,2018-Q4,2,0.09130335305111456
שאר עבירות,9.0,2019-Q2,1,0.04565167652555728
שאר עבירות,9.0,2019-Q3,1,0.04565167652555728
שאר עבירות,9.0,2019-Q4,1,0.04565167652555728
שאר עבירות,9.0,2020-Q1,1,0.04565167652555728
שאר עבירות,9.0,2020-Q3,1,0.04565167652555728
שאר עבירות,9.0,2021-Q1,1,0.04565167652555728
שאר עבירות,9.0,2021-Q3,1,0.04565167652555728
שאר עבירות,9.0,2021-Q4,1,0.04565167652555728
שאר עבירות,9.0,2022-Q1,1,0.04565167652555728
שאר עבירות,9.0,2022-Q3,1,0.04565167652555728
שאר עבירות,9.0,2023-Q1,1,0.04565167652555728
שאר עבירות,10.0,2018-Q2,1,0.0032288830789559604
